,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4326,4202503.0,Bom Jardim da Serra,42.0,SC,456.99999999999994,479.225,506.70000000000005,459.52500000000003,540.0
4327,4202537.0,Bom Jesus,42.0,SC,487.98,528.54,539.9,489.6,644.0
4328,4202578.0,Bom Jesus do Oeste,42.0,SC,435.9857142857142,520.5714285714286,515.4428571428572,462.5285714285715,491.42857142857144
4329,4202602.0,Bom Retiro,42.0,SC,474.5499999999999,508.70000000000005,513.4944444444445,506.7722222222222,563.3333333333334
4330,4202701.0,Botuverá,42.0,SC,517.0,577.9,560.7,575.4,600.0
4331,4202800.0,Braço do Norte,42.0,SC,509.76727272727265,523.467213114754,534.0573770491803,552.6800000000001,606.5573770491803
4332,4202859.0,Braço do Trombudo,42.0,SC,487.5999999999999,536.76,558.6800000000001,556.98,460.0
4333,4202875.0,Brunópolis,42.0,SC,510.725,393.875,369.75000000000006,488.125,450.0
4334,4202909.0,Brusque,42.0,SC,535.4806034482757,560.8223140495865,557.6938016528921,586.3728448275857,608.595041322314
4335,4203006.0,Caçador,42.0,SC,506.19545454545437,539.0450617283951,536.1061728395065,543.5370129870131,548.7654320987655
4336,4203105.0,Caibi,42.0,SC,518.1416666666665,556.8833333333333,551.8000000000001,603.4666666666666,708.3333333333334
4337,4203154.0,Calmon,42.0,SC,432.7,470.9,513.0,443.2,760.0
4338,4203204.0,Camboriú,42.0,SC,522.8207920792079,541.3546728971961,554.952336448598,567.137128712871,593.9252336448598
4339,4203253.0,Capão Alto,42.0,SC,528.9,486.9,516.6,519.3,400.0
4340,4203303.0,Campo Alegre,42.0,SC,464.6,544.1500000000001,507.18333333333334,454.17999999999995,413.3333333333333
4341,4203402.0,Campo Belo do Sul,42.0,SC,444.7545454545454,463.6545454545454,470.76363636363635,488.3363636363636,489.09090909090907
4342,4203501.0,Campo Erê,42.0,SC,490.6305555555557,510.0729729729728,495.9702702702704,543.6500000000001,478.3783783783784
4343,4203600.0,Campos Novos,42.0,SC,477.29875000000004,512.9849999999999,519.63875,520.7225000000002,563.25
4344,4203709.0,Canelinha,42.0,SC,507.74285714285713,559.8249999999999,537.8562499999999,551.7642857142857,573.75
4345,4203808.0,Canoinhas,42.0,SC,515.7563636363637,542.2888235294118,539.0670588235294,564.8551515151512,598.0
4346,4203907.0,Capinzal,42.0,SC,485.87272727272733,519.0613636363637,536.9909090909091,527.325,608.1818181818181
4347,4203956.0,Capivari de Baixo,42.0,SC,462.30000000000007,497.28235294117655,512.2617647058823,509.21249999999986,587.0588235294117
4348,4204004.0,Catanduvas,42.0,SC,487.5400000000001,509.3999999999999,535.95,457.59,604.0
4349,4204103.0,Caxambu do Sul,42.0,SC,489.64,458.63,502.61,449.32,540.0
4350,4204152.0,Celso Ramos,42.0,SC,445.4,492.6,463.5,487.45,440.0
4351,4204178.0,Cerro Negro,42.0,SC,500.7,370.9,388.1,395.0,360.0
4352,4204194.0,Chapadão do Lageado,42.0,SC,416.8,497.4,392.7,348.0,600.0
4353,4204202.0,Chapecó,42.0,SC,515.6871674491392,545.8108270676698,547.9221052631577,566.772769953051,608.1203007518797
4354,4204251.0,Cocal do Sul,42.0,SC,533.0142857142856,564.8379310344827,561.5999999999999,584.35,616.551724137931
4355,4204301.0,Concórdia,42.0,SC,524.0112449799196,557.1739299610898,555.8926070038912,578.7481927710844,631.1284046692607
4356,4204350.0,Cordilheira Alta,42.0,SC,479.54999999999995,501.84999999999997,518.4,611.0,660.0
4357,4204400.0,Coronel Freitas,42.0,SC,500.3538461538461,540.8076923076924,548.0153846153846,507.34615384615387,575.3846153846154
4358,4204459.0,Coronel Martins,42.0,SC,436.26666666666665,500.14285714285717,502.5142857142858,486.4666666666667,517.1428571428571
4359,4204509.0,Corupá,42.0,SC,518.4399999999999,555.92,560.2099999999999,571.2299999999999,564.0
4360,4204558.0,Correia Pinto,42.0,SC,526.4333333333333,582.8000000000001,559.2166666666667,578.5,526.6666666666666
4361,4204608.0,Criciúma,42.0,SC,530.7765472312699,553.9385826771648,560.3563779527561,587.7314332247556,650.2047244094488
4362,4204707.0,Cunha Porã,42.0,SC,492.19166666666666,520.8846153846154,503.9615384615384,522.5666666666667,481.53846153846155
4363,4204756.0,Cunhataí,42.0,SC,564.7666666666667,568.2249999999999,546.85,626.1,620.0
4364,4204806.0,Curitibanos,42.0,SC,491.0333333333335,519.2273437499999,532.28984375,519.9191666666669,555.3125
4365,4204905.0,Descanso,42.0,SC,498.5916666666667,521.15,523.9666666666668,538.5416666666666,585.0
4366,4205001.0,Dionísio Cerqueira,42.0,SC,495.4625,486.0,485.2,475.9375,520.0
4367,4205100.0,Dona Emma,42.0,SC,477.5,529.5,506.1833333333334,461.47499999999997,476.6666666666667
4368,4205159.0,Doutor Pedrinho,42.0,SC,,,,,
4369,4205175.0,Entre Rios,42.0,SC,473.08000000000004,524.5,502.0,449.93999999999994,460.0
4370,4205191.0,Ermo,42.0,SC,503.26666666666665,571.9333333333333,561.1666666666666,500.1333333333334,713.3333333333334
4371,4205209.0,Erval Velho,42.0,SC,465.1,453.54285714285714,510.59999999999997,458.85714285714283,542.8571428571429
4372,4205308.0,Faxinal dos Guedes,42.0,SC,484.50999999999993,515.8700000000001,520.7499999999999,515.15,578.0
4373,4205357.0,Flor do Sertão,42.0,SC,431.4,526.8,480.85,544.7,460.0
4374,4205407.0,Florianópolis,42.0,SC,549.8688583078483,573.3195736434116,569.3213178294569,616.5462793068299,657.7713178294574
4375,4205431.0,Formosa do Sul,42.0,SC,437.37999999999994,436.5833333333333,475.0166666666666,437.21999999999997,456.6666666666667
4376,4205456.0,Forquilhinha,42.0,SC,463.7677419354838,498.1424242424243,509.3181818181818,490.116129032258,532.1212121212121
4377,4205506.0,Fraiburgo,42.0,SC,515.906153846154,547.9910447761193,554.8940298507462,578.3969230769228,609.5522388059702
4378,4205555.0,Frei Rogério,42.0,SC,479.54285714285714,537.5142857142857,524.8928571428572,517.5785714285714,664.2857142857143
4379,4205605.0,Galvão,42.0,SC,404.1,473.79999999999995,520.75,512.25,500.0
4380,4205704.0,Garopaba,42.0,SC,502.2793103448279,536.6,540.9032967032964,552.2114942528735,586.1538461538462
4381,4205803.0,Garuva,42.0,SC,499.68750000000006,520.725925925926,556.6370370370371,518.3125000000001,547.4074074074074
4382,4205902.0,Gaspar,42.0,SC,518.6183486238532,549.3353448275861,556.9724137931034,582.3357798165138,598.7931034482758
4383,4206009.0,Governador Celso Ramos,42.0,SC,488.2347826086957,521.1769230769231,535.8615384615385,532.5999999999999,523.8461538461538
4384,4206108.0,Grão Pará,42.0,SC,469.67272727272723,512.2,519.2,553.4545454545455,530.9090909090909
4385,4206207.0,Gravatal,42.0,SC,480.2142857142857,513.2111111111111,514.5666666666667,529.8000000000001,475.55555555555554
4386,4206306.0,Guabiruba,42.0,SC,446.3888888888889,523.7833333333333,514.5416666666666,462.1000000000001,471.6666666666667
4387,4206405.0,Guaraciaba,42.0,SC,508.57857142857137,520.0062499999999,523.5187500000001,524.2357142857144,587.5
4388,4206504.0,Guaramirim,42.0,SC,477.0183673469389,511.7226415094338,531.920754716981,548.1285714285714,573.2075471698113
4389,4206603.0,Guarujá do Sul,42.0,SC,485.18999999999994,479.71000000000004,500.14,520.24,578.0
4390,4206652.0,Guatambú,42.0,SC,462.1555555555555,485.3555555555556,511.5777777777778,514.0666666666667,471.1111111111111
4391,4206702.0,Herval d'Oeste,42.0,SC,464.3,493.71000000000004,507.08000000000004,498.275,438.0
4392,4206751.0,Ibiam,42.0,SC,543.5,641.7,578.4,581.7,580.0
4393,4206801.0,Ibicaré,42.0,SC,428.79999999999995,528.1,588.75,511.04999999999995,520.0
4394,4206900.0,Ibirama,42.0,SC,518.410909090909,554.6183333333335,542.0483333333333,551.5709090909091,563.3333333333334
4395,4207007.0,Içara,42.0,SC,471.2850746268657,494.09285714285693,510.85142857142864,488.9746268656718,536.0
4396,4207106.0,Ilhota,42.0,SC,523.1166666666667,561.5500000000001,532.0500000000001,535.5,503.3333333333333
4397,4207205.0,Imaruí,42.0,SC,497.8999999999999,573.7666666666668,550.7,550.8333333333334,653.3333333333334
4398,4207304.0,Imbituba,42.0,SC,501.5619047619047,534.9566666666666,535.4211111111113,547.3261904761906,578.0
4399,4207403.0,Imbuia,42.0,SC,483.6666666666667,528.6111111111111,526.5111111111112,533.9444444444445,528.8888888888889
4400,4207502.0,Indaial,42.0,SC,500.6835051546392,522.6625000000001,536.6846153846154,546.5329896907218,548.4615384615385
4401,4207577.0,Iomerê,42.0,SC,496.93333333333334,591.0333333333333,572.0,576.8333333333333,560.0
4402,4207601.0,Ipira,42.0,SC,498.64666666666665,522.0533333333334,548.2199999999999,551.9933333333335,638.6666666666666
4403,4207650.0,Iporã do Oeste,42.0,SC,493.6875,514.5666666666667,509.6909090909091,533.284375,580.0
4404,4207684.0,Ipuaçu,42.0,SC,443.16,455.88333333333327,458.05,446.12,406.6666666666667
4405,4207700.0,Ipumirim,42.0,SC,515.0,552.8764705882353,545.4999999999999,578.7411764705881,562.3529411764706
4406,4207759.0,Iraceminha,42.0,SC,513.4090909090909,509.01666666666665,509.54999999999995,544.6999999999999,533.3333333333334
4407,4207809.0,Irani,42.0,SC,493.3500000000001,534.725,525.2549999999999,558.3249999999999,531.0
4408,4207858.0,Irati,42.0,SC,464.5,487.2,489.93333333333334,545.0333333333333,500.0
4409,4207908.0,Irineópolis,42.0,SC,458.35714285714295,497.0142857142856,507.47142857142853,503.1285714285715,560.0
4410,4208005.0,Itá,42.0,SC,515.63,536.790909090909,532.6454545454545,551.86,529.0909090909091
4411,4208104.0,Itaiópolis,42.0,SC,493.09,521.4,507.4899999999999,521.64,532.0
4412,4208203.0,Itajaí,42.0,SC,510.31318458417854,533.6949720670386,546.93184357542,554.9308316430021,590.9124767225326
4413,4208302.0,Itapema,42.0,SC,503.86696428571435,532.2713114754098,539.4409836065574,543.0214285714286,564.4262295081967
4414,4208401.0,Itapiranga,42.0,SC,503.31333333333333,526.2870967741936,528.074193548387,539.5366666666666,598.7096774193549
4415,4208450.0,Itapoá,42.0,SC,498.7517241379309,508.66774193548383,527.2258064516129,534.2206896551725,494.83870967741933
4416,4208500.0,Ituporanga,42.0,SC,489.3783783783785,520.8275000000001,525.7275000000001,522.1756756756756,607.0
4417,4208609.0,Jaborá,42.0,SC,489.67499999999995,503.81538461538463,516.7307692307693,514.8083333333333,600.0
4418,4208708.0,Jacinto Machado,42.0,SC,482.57142857142856,534.29,524.06,510.82857142857137,506.0
4419,4208807.0,Jaguaruna,42.0,SC,446.6714285714285,488.89130434782606,488.8521739130435,475.1047619047619,495.6521739130435
4420,4208906.0,Jaraguá do Sul,42.0,SC,537.2628428927678,556.9,557.3789346246975,600.1496259351619,644.0193704600484
4421,4208955.0,Jardinópolis,42.0,SC,445.73333333333335,512.3000000000001,475.2666666666667,529.5666666666666,486.6666666666667
4422,4209003.0,Joaçaba,42.0,SC,538.3522727272727,574.9417582417582,561.632967032967,594.8795454545455,635.1648351648352
4423,4209102.0,Joinville,42.0,SC,527.6091168091173,552.4705645161287,558.6976478494622,588.7785612535628,633.9650537634409
4424,4209151.0,José Boiteux,42.0,SC,468.2666666666667,503.49999999999994,514.0,468.6333333333334,465.0
4425,4209177.0,Jupiá,42.0,SC,456.625,458.67499999999995,460.45,408.97499999999997,500.0
4426,4209201.0,Lacerdópolis,42.0,SC,501.90000000000003,526.35,520.0666666666667,564.4,480.0
4427,4209300.0,Lages,42.0,SC,515.1440397350995,544.6489096573206,548.9647975077878,552.032450331126,597.196261682243
4428,4209409.0,Laguna,42.0,SC,507.12,540.9987012987012,550.1883116883117,558.1253333333335,645.974025974026
4429,4209458.0,Lajeado Grande,42.0,SC,472.71666666666664,466.88333333333327,490.51666666666665,464.46666666666664,470.0
4430,4209508.0,Laurentino,42.0,SC,462.5562499999999,491.188888888889,506.8388888888888,501.78749999999997,533.3333333333334
4431,4209607.0,Lauro Müller,42.0,SC,473.9357142857142,504.8466666666666,526.0533333333334,509.02142857142854,490.6666666666667
4432,4209706.0,Lebon Régis,42.0,SC,461.0222222222222,468.6000000000001,503.62222222222215,471.4888888888888,553.3333333333334
4433,4209805.0,Leoberto Leal,42.0,SC,470.81428571428575,502.67142857142863,496.9,535.0428571428571,462.85714285714283
4434,4209854.0,Lindóia do Sul,42.0,SC,455.5285714285714,505.5,528.4571428571429,484.65714285714284,602.8571428571429
4435,4209904.0,Lontras,42.0,SC,499.9307692307692,513.8266666666667,528.3666666666667,505.39230769230767,541.3333333333334
4436,4210001.0,Luiz Alves,42.0,SC,499.97647058823543,529.6352941176472,520.1117647058824,508.89411764705886,527.0588235294117
4437,4210035.0,Luzerna,42.0,SC,545.0944444444444,584.6743243243243,567.8986486486486,604.8291666666667,638.1081081081081
4438,4210050.0,Macieira,42.0,SC,482.5333333333333,508.0333333333333,501.5666666666666,524.8333333333334,520.0
4439,4210100.0,Mafra,42.0,SC,529.8725,555.7046153846153,542.8384615384615,575.7583333333333,587.3846153846154
4440,4210209.0,Major Gercino,42.0,SC,481.3666666666666,496.40000000000003,515.4666666666666,524.4333333333334,520.0
4441,4210308.0,Major Vieira,42.0,SC,495.3166666666666,511.84999999999997,517.4499999999999,532.2666666666668,413.3333333333333
4442,4210407.0,Maracajá,42.0,SC,460.32499999999993,476.4555555555555,508.18888888888887,476.47499999999997,471.1111111111111
4443,4210506.0,Maravilha,42.0,SC,498.8301886792453,536.7482142857144,531.4535714285713,524.8037735849059,602.1428571428571
4444,4210555.0,Marema,42.0,SC,526.3,552.2,520.95,550.3,580.0
4445,4210605.0,Massaranduba,42.0,SC,490.3363636363636,530.8545454545454,529.1999999999998,546.2848484848486,562.4242424242424
4446,4210704.0,Matos Costa,42.0,SC,498.8,399.05,387.1,370.04999999999995,380.0
4447,4210803.0,Meleiro,42.0,SC,497.24285714285713,526.3142857142858,545.6,555.6285714285715,631.4285714285714
4448,4210852.0,Mirim Doce,42.0,SC,458.5000000000001,536.6999999999999,501.8499999999999,482.43999999999994,500.0
4449,4210902.0,Modelo,42.0,SC,517.4777777777778,573.14,560.5600000000002,573.1222222222223,574.0
4450,4211009.0,Mondaí,42.0,SC,470.98125,533.8625,507.7562499999999,535.4,547.5
4451,4211058.0,Monte Carlo,42.0,SC,442.8428571428571,454.8285714285715,491.42857142857144,460.21428571428567,480.0
4452,4211108.0,Monte Castelo,42.0,SC,472.5,529.9857142857143,521.2571428571429,533.1714285714287,522.8571428571429
4453,4211207.0,Morro da Fumaça,42.0,SC,464.27272727272725,487.03000000000003,505.23,486.1545454545454,568.0
4454,4211256.0,Morro Grande,42.0,SC,443.0200000000001,511.0,510.43999999999994,489.41999999999996,460.0
4455,4211306.0,Navegantes,42.0,SC,488.2687074829931,532.5849056603777,534.1270440251574,524.7013605442177,563.2704402515724
4456,4211405.0,Nova Erechim,42.0,SC,450.54285714285714,470.9714285714286,488.95714285714286,440.74285714285713,471.42857142857144
4457,4211454.0,Nova Itaberaba,42.0,SC,469.09999999999997,517.5666666666667,515.7666666666668,506.3666666666666,520.0
4458,4211504.0,Nova Trento,42.0,SC,497.7117647058824,504.5588235294119,528.1411764705883,545.0117647058823,565.8823529411765
4459,4211603.0,Nova Veneza,42.0,SC,501.1812500000001,530.8312500000001,545.31875,525.8374999999999,497.5
4460,4211652.0,Novo Horizonte,42.0,SC,510.86875000000003,508.3294117647059,515.4176470588236,544.4749999999999,562.3529411764706
4461,4211702.0,Orleans,42.0,SC,498.11071428571415,514.301724137931,526.744827586207,523.2410714285716,608.9655172413793
4462,4211751.0,Otacílio Costa,42.0,SC,458.94615384615383,544.26,540.4466666666666,513.9538461538461,588.0
4463,4211801.0,Ouro,42.0,SC,510.45333333333326,556.0200000000001,543.1266666666667,533.1933333333333,600.0
4464,4211850.0,Ouro Verde,42.0,SC,,,,,
4465,4211876.0,Paial,42.0,SC,570.4,535.0,521.7,590.0,520.0
4466,4211892.0,Painel,42.0,SC,486.0,493.25,508.0,514.95,420.0
4467,4211900.0,Palhoça,42.0,SC,501.5917948717946,525.9602409638553,538.8342168674699,543.204615384616,573.3493975903615
4468,4212007.0,Palma Sola,42.0,SC,503.775,486.27777777777777,503.31111111111113,492.6,422.22222222222223
4469,4212056.0,Palmeira,42.0,SC,525.1,524.4,549.2,568.6,680.0
4470,4212106.0,Palmitos,42.0,SC,478.7250000000001,492.2052631578948,513.2368421052632,488.2611111111112,541.0526315789474
4471,4212205.0,Papanduva,42.0,SC,477.1,531.5782608695652,527.7608695652176,560.3619047619047,624.3478260869565
4472,4212239.0,Paraíso,42.0,SC,477.23636363636365,528.5272727272727,501.72727272727275,460.67272727272723,603.6363636363636
4473,4212254.0,Passo de Torres,42.0,SC,455.65000000000003,481.2444444444444,504.8333333333333,482.46111111111117,502.22222222222223
4474,4212270.0,Passos Maia,42.0,SC,482.05,559.325,534.3,479.5,585.0
4475,4212304.0,Paulo Lopes,42.0,SC,436.85,471.65,520.9,488.15,710.0
4476,4212403.0,Pedras Grandes,42.0,SC,476.33000000000004,527.0200000000001,502.05999999999995,522.15,578.0
4477,4212502.0,Penha,42.0,SC,473.36486486486496,509.5475,526.0474999999999,516.8648648648647,528.0
4478,4212601.0,Peritiba,42.0,SC,488.0,551.0999999999999,520.6,572.5999999999999,470.0
4479,4212650.0,Pescaria Brava,42.0,SC,467.07500000000005,470.8222222222223,513.3333333333334,470.09999999999997,602.2222222222222
4480,4212700.0,Petrolândia,42.0,SC,484.68888888888887,520.0,538.1888888888889,475.5888888888889,544.4444444444445
4481,4212809.0,Balneário Piçarras,42.0,SC,507.859375,528.953125,536.2437500000001,550.00625,540.625
4482,4212908.0,Pinhalzinho,42.0,SC,513.75,539.8978723404256,542.8255319148938,570.6863636363637,628.5106382978723
4483,4213005.0,Pinheiro Preto,42.0,SC,407.56666666666666,475.36666666666673,543.6833333333333,506.98333333333335,546.6666666666666
4484,4213104.0,Piratuba,42.0,SC,507.63,536.4818181818182,533.9181818181819,564.2900000000001,540.0
4485,4213153.0,Planalto Alegre,42.0,SC,435.5,445.0,516.0,449.3,380.0
4486,4213203.0,Pomerode,42.0,SC,514.8108695652173,531.1999999999999,535.1102040816328,557.7478260869565,543.6734693877551
4487,4213302.0,Ponte Alta,42.0,SC,454.1888888888889,521.36,523.1800000000001,492.8333333333333,462.0
4488,4213351.0,Ponte Alta do Norte,42.0,SC,493.91999999999996,515.6200000000001,518.34,513.58,368.0
4489,4213401.0,Ponte Serrada,42.0,SC,476.55555555555554,485.9105263157895,502.0000000000001,476.4777777777779,551.578947368421
4490,4213500.0,Porto Belo,42.0,SC,487.6540540540541,532.5952380952381,536.9023809523811,542.6135135135136,567.1428571428571
4491,4213609.0,Porto União,42.0,SC,538.6905982905984,556.5992063492063,561.8523809523812,583.9999999999998,611.7460317460317
4492,4213708.0,Pouso Redondo,42.0,SC,471.01875000000007,502.7882352941176,514.6176470588235,500.16875,472.94117647058823
4493,4213807.0,Praia Grande,42.0,SC,474.8818181818182,493.4333333333334,527.45,532.2545454545455,621.6666666666666
4494,4213906.0,Presidente Castello Branco,42.0,SC,367.7,581.4,572.2,382.1,420.0
4495,4214003.0,Presidente Getúlio,42.0,SC,456.0125,499.06875,501.50624999999997,521.0000000000001,541.25
4496,4214102.0,Presidente Nereu,42.0,SC,492.1000000000001,506.4333333333334,541.1333333333333,502.3333333333333,600.0
4497,4214151.0,Princesa,42.0,SC,440.25,533.2666666666667,510.3999999999999,433.9,406.6666666666667
4498,4214201.0,Quilombo,42.0,SC,486.56521739130443,523.6130434782609,502.61304347826086,499.5521739130434,542.6086956521739
4499,4214300.0,Rancho Queimado,42.0,SC,471.37999999999994,505.16,510.9200000000001,474.34,448.0
4500,4214409.0,Rio das Antas,42.0,SC,489.0,482.475,496.775,497.975,595.0
4501,4214508.0,Rio do Campo,42.0,SC,487.93999999999994,578.2299999999999,542.86,516.25,598.0
4502,4214607.0,Rio do Oeste,42.0,SC,469.6111111111111,479.69090909090914,514.0272727272727,520.0,620.0
4503,4214706.0,Rio dos Cedros,42.0,SC,505.12857142857143,539.6428571428571,549.5714285714286,596.1857142857143,617.1428571428571
4504,4214805.0,Rio do Sul,42.0,SC,530.229387755102,552.4467432950189,548.5022988505749,586.6044897959183,584.2911877394636
4505,4214904.0,Rio Fortuna,42.0,SC,513.8,517.0,461.5,430.2,560.0
4506,4215000.0,Rio Negrinho,42.0,SC,513.5711111111111,524.4666666666666,535.9020833333332,564.6533333333334,557.0833333333334
4507,4215075.0,Riqueza,42.0,SC,524.0222222222222,507.0727272727274,493.80909090909086,533.7777777777778,389.09090909090907
4508,4215109.0,Rodeio,42.0,SC,497.34000000000003,515.4909090909091,518.9727272727273,531.38,545.4545454545455
4509,4215208.0,Romelândia,42.0,SC,484.76666666666665,499.05,483.65000000000003,542.8000000000001,450.0
4510,4215307.0,Salete,42.0,SC,481.71999999999997,547.0799999999999,506.75999999999993,556.1000000000001,424.0
4511,4215356.0,Saltinho,42.0,SC,537.85,560.1,547.55,607.4000000000001,650.0
4512,4215406.0,Salto Veloso,42.0,SC,492.2714285714286,539.12,532.5799999999998,556.1428571428572,554.0
4513,4215455.0,Sangão,42.0,SC,489.3833333333334,542.85,528.6333333333333,470.1333333333334,666.6666666666666
4514,4215505.0,Santa Cecília,42.0,SC,440.2,451.8666666666666,477.3,476.73333333333335,526.6666666666666
4515,4215554.0,Santa Helena,42.0,SC,526.7333333333332,512.3000000000001,506.90000000000003,639.1666666666666,486.6666666666667
4516,4215604.0,Santa Rosa de Lima,42.0,SC,488.4,525.4,561.3,600.0,660.0
4517,4215653.0,Santa Rosa do Sul,42.0,SC,513.444594594595,538.0123456790125,543.4950617283952,546.3081081081082,581.7283950617284
4518,4215679.0,Santa Terezinha,42.0,SC,475.6933333333333,529.44375,519.21875,542.5733333333334,576.25
4519,4215687.0,Santa Terezinha do Progresso,42.0,SC,478.8,502.2,502.5125,446.03749999999997,512.5
4520,4215703.0,Santo Amaro da Imperatriz,42.0,SC,492.026984126984,521.6078125,537.9546874999999,544.573015873016,572.5
4521,4215752.0,São Bernardino,42.0,SC,449.4,491.73999999999995,486.16,422.9599999999999,480.0
4522,4215802.0,São Bento do Sul,42.0,SC,527.6776699029128,560.9635944700465,554.8308755760368,584.7684466019414,620.8294930875576
4523,4215901.0,São Bonifácio,42.0,SC,493.79999999999995,485.45,453.54999999999995,513.55,570.0
4524,4216008.0,São Carlos,42.0,SC,512.45,543.0619047619049,546.952380952381,575.595,661.9047619047619
4525,4216057.0,São Cristóvão do Sul,42.0,SC,442.41,508.40000000000003,501.55454545454546,471.67999999999995,501.8181818181818
4526,4216107.0,São Domingos,42.0,SC,478.3615384615386,565.3076923076923,541.2153846153847,533.3615384615384,633.8461538461538
4527,4216206.0,São Francisco do Sul,42.0,SC,492.55,524.1999999999999,536.601941747573,546.886,582.1359223300971
4528,4216255.0,São João do Oeste,42.0,SC,506.5400000000001,569.48,539.9999999999999,583.56,594.0
4529,4216305.0,São João Batista,42.0,SC,499.04761904761904,512.2739130434783,543.8478260869566,506.4380952380951,564.3478260869565
4530,4216354.0,São João do Itaperiú,42.0,SC,484.2333333333334,538.9333333333334,537.0666666666667,525.0333333333333,620.0
4531,4216404.0,São João do Sul,42.0,SC,448.04999999999995,464.5833333333333,502.6666666666667,460.79999999999995,473.3333333333333
4532,4216503.0,São Joaquim,42.0,SC,499.5040000000001,524.8482758620689,527.0793103448276,484.0880000000001,577.9310344827586
4533,4216602.0,São José,42.0,SC,527.6196808510638,552.0896250000004,554.1284999999998,579.4062499999999,615.0
4534,4216701.0,São José do Cedro,42.0,SC,491.48333333333346,512.6999999999999,519.6315789473684,545.4222222222222,520.0
4535,4216800.0,São José do Cerrito,42.0,SC,486.1937500000001,540.8875,529.23125,514.4125,518.75
4536,4216909.0,São Lourenço do Oeste,42.0,SC,504.9437499999999,532.2575757575759,535.0121212121212,567.3125000000001,561.2121212121212
4537,4217006.0,São Ludgero,42.0,SC,531.2,571.5500000000001,557.9714285714286,583.0538461538462,630.0
4538,4217105.0,São Martinho,42.0,SC,539.325,554.6999999999999,524.475,605.425,520.0
4539,4217154.0,São Miguel da Boa Vista,42.0,SC,504.8,537.8,484.9,543.1,660.0
4540,4217204.0,São Miguel do Oeste,42.0,SC,533.0500000000002,553.494705882353,554.3270588235292,579.0518292682927,657.5294117647059
4541,4217253.0,São Pedro de Alcântara,42.0,SC,496.18695652173903,490.45600000000013,525.9320000000001,551.1869565217391,506.4
4542,4217303.0,Saudades,42.0,SC,468.539393939394,488.0222222222223,488.73888888888894,507.1878787878788,510.55555555555554
4543,4217402.0,Schroeder,42.0,SC,478.4368421052632,504.0736842105263,516.4157894736842,524.7736842105263,524.2105263157895
4544,4217501.0,Seara,42.0,SC,501.68333333333334,504.42142857142863,503.5142857142858,509.74999999999994,564.2857142857143
4545,4217550.0,Serra Alta,42.0,SC,509.9,544.475,547.85,613.575,650.0
4546,4217600.0,Siderópolis,42.0,SC,468.56666666666666,489.8666666666666,470.8333333333333,485.4666666666667,473.3333333333333
4547,4217709.0,Sombrio,42.0,SC,520.0379746835443,549.3097560975608,551.5439024390246,573.9493670886076,628.2926829268292
4548,4217758.0,Sul Brasil,42.0,SC,468.33125,504.8125000000001,489.38749999999993,483.53124999999994,566.25
4549,4217808.0,Taió,42.0,SC,496.5739130434783,535.044,533.1640000000001,522.5086956521739,553.6
4550,4217907.0,Tangará,42.0,SC,447.73999999999995,502.05625,515.525,498.8733333333332,585.0
4551,4217956.0,Tigrinhos,42.0,SC,447.5,505.8,510.9,451.6,510.0
4552,4218004.0,Tijucas,42.0,SC,506.15588235294115,530.5159420289855,556.1594202898552,551.6441176470588,634.4927536231884
4553,4218103.0,Timbé do Sul,42.0,SC,438.6,371.15,461.15,500.95000000000005,450.0
4554,4218202.0,Timbó,42.0,SC,520.7887096774195,545.343076923077,562.3123076923077,574.8064516129033,578.7692307692307
4555,4218251.0,Timbó Grande,42.0,SC,463.7,484.78125,483.94375,479.3285714285715,500.0
4556,4218301.0,Três Barras,42.0,SC,478.78888888888883,449.45000000000005,464.5916666666667,470.28888888888895,496.6666666666667
4557,4218350.0,Treviso,42.0,SC,493.775,547.025,511.925,577.5999999999999,455.0
4558,4218400.0,Treze de Maio,42.0,SC,534.0363636363635,509.6166666666666,552.3583333333335,550.2181818181818,711.6666666666666
4559,4218509.0,Treze Tílias,42.0,SC,,,,,
4560,4218608.0,Trombudo Central,42.0,SC,440.1,536.28,496.2200000000001,471.34,588.0
4561,4218707.0,Tubarão,42.0,SC,509.9454545454547,550.6627450980393,549.4400560224086,570.9914956011729,647.6190476190476
4562,4218756.0,Tunápolis,42.0,SC,522.0999999999999,538.3333333333334,505.9111111111111,540.1222222222223,593.3333333333334
4563,4218806.0,Turvo,42.0,SC,496.4888888888888,522.5166666666668,514.1944444444445,541.95,451.1111111111111
4564,4218855.0,União do Oeste,42.0,SC,495.425,489.8,526.1,446.15000000000003,552.0
4565,4218905.0,Urubici,42.0,SC,557.8857142857142,573.7874999999999,558.0375,596.1142857142856,722.5
4566,4218954.0,Urupema,42.0,SC,473.025,478.175,511.825,492.025,560.0
4567,4219002.0,Urussanga,42.0,SC,498.38846153846157,512.3555555555555,536.1222222222223,525.3576923076924,491.1111111111111
4568,4219101.0,Vargeão,42.0,SC,537.0,414.9,350.3,582.5,0.0
4569,4219150.0,Vargem,42.0,SC,463.1,494.88,504.85999999999996,504.64000000000004,548.0
4570,4219176.0,Vargem Bonita,42.0,SC,456.40000000000003,506.7875,480.80000000000007,497.56249999999994,587.5
